status,gender,title,url,category_type,language_id,parent_cmtitle
skipped,unisex,Category:Persian given names from Middle Persian,https://en.wiktionary.org/w/api.php,given_names,,Category:Persian given names
skipped,unisex,Category:Persian given names from Mongolian,https://en.wiktionary.org/w/api.php,given_names,,Category:Persian given names
skipped,unisex,Category:Persian given names from Mongolic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Persian given names
skipped,unisex,Category:Persian given names from Old Anatolian Turkish,https://en.wiktionary.org/w/api.php,given_names,,Category:Persian given names
skipped,unisex,Category:Persian given names from Old Persian,https://en.wiktionary.org/w/api.php,given_names,,Category:Persian given names
skipped,unisex,Category:Persian given names from Parthian,https://en.wiktionary.org/w/api.php,given_names,,Category:Persian given names
skipped,unisex,Category:Persian given names from Portuguese,https://en.wiktionary.org/w/api.php,given_names,,Category:Persian given names
skipped,unisex,Category:Persian given names from Romance languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Persian given names
skipped,unisex,Category:Persian given names from Russian,https://en.wiktionary.org/w/api.php,given_names,,Category:Persian given names
skipped,unisex,Category:Persian given names from Semitic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Persian given names
skipped,unisex,Category:Persian given names from Slavic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Persian given names
skipped,unisex,Category:Persian given names from Sogdian,https://en.wiktionary.org/w/api.php,given_names,,Category:Persian given names
skipped,unisex,Category:Persian given names from Southern Kurdish,https://en.wiktionary.org/w/api.php,given_names,,Category:Persian given names
skipped,unisex,Category:Persian given names from Spanish,https://en.wiktionary.org/w/api.php,given_names,,Category:Persian given names
skipped,unisex,Category:Persian given names from Turkic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Persian given names
skipped,unisex,Category:Persian unisex given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Persian given names
split_category,unisex,Category:Philistine given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:Philistine male given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Philistine given names
split_category,unisex,Category:Phoenician given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:Phoenician male given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Phoenician given names
split_category,unisex,Category:Pictish given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:Pictish male given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Pictish given names
split_category,unisex,Category:Polabian given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:Polabian given names from Afroasiatic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Polabian given names
skipped,unisex,Category:Polabian given names from Aramaic,https://en.wiktionary.org/w/api.php,given_names,,Category:Polabian given names
skipped,unisex,Category:Polabian female given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Polabian given names
skipped,unisex,Category:Polabian given names from Greek,https://en.wiktionary.org/w/api.php,given_names,,Category:Polabian given names
skipped,unisex,Category:Polabian given names from Hebrew,https://en.wiktionary.org/w/api.php,given_names,,Category:Polabian given names
skipped,unisex,Category:Polabian given names from Hellenic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Polabian given names
skipped,unisex,Category:Polabian given names from Indo-European languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Polabian given names
skipped,unisex,Category:Polabian given names from Italic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Polabian given names
skipped,unisex,Category:Polabian given names from Latin,https://en.wiktionary.org/w/api.php,given_names,,Category:Polabian given names
category,male,Category:Polabian male given names,https://en.wiktionary.org/w/api.php,given_names,pox,Category:Polabian given names
skipped,unisex,Category:Polabian given names from Semitic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Polabian given names
split_category,unisex,Category:Polish given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:Polish given names from Afroasiatic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Polish given names
skipped,unisex,Category:Polish given names from Ancient Greek,https://en.wiktionary.org/w/api.php,given_names,,Category:Polish given names
skipped,unisex,Category:Polish given names from Aramaic,https://en.wiktionary.org/w/api.php,given_names,,Category:Polish given names
skipped,unisex,Category:Polish given names from Balto-Slavic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Polish given names
category,female,Category:Polish female given names,https://en.wiktionary.org/w/api.php,given_names,pol,Category:Polish given names
skipped,unisex,Category:Polish given names from French,https://en.wiktionary.org/w/api.php,given_names,,Category:Polish given names
skipped,unisex,Category:Polish given names from Hebrew,https://en.wiktionary.org/w/api.php,given_names,,Category:Polish given names
skipped,unisex,Category:Polish given names from Hellenic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Polish given names
skipped,unisex,Category:Polish given names from Indo-European languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Polish given names
skipped,unisex,Category:Polish given names from Italic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Polish given names
skipped,unisex,Category:Polish given names from Latin,https://en.wiktionary.org/w/api.php,given_names,,Category:Polish given names
category,male,Category:Polish male given names,https://en.wiktionary.org/w/api.php,given_names,pol,Category:Polish given names
skipped,unisex,Category:Polish given names from Romance languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Polish given names
skipped,unisex,Category:Polish given names from Russian,https://en.wiktionary.org/w/api.php,given_names,,Category:Polish given names
skipped,unisex,Category:Polish given names from Semitic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Polish given names
skipped,unisex,Category:Polish given names from Slavic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Polish given names
split_category,unisex,Category:Portuguese given names,https://en.wiktionary.org/w/api.php,given_names,,Category:Given names by language
skipped,unisex,Category:Portuguese given names from Afroasiatic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Portuguese given names
skipped,unisex,Category:Portuguese given names from Ancient Greek,https://en.wiktionary.org/w/api.php,given_names,,Category:Portuguese given names
skipped,unisex,Category:Portuguese given names from Arabic,https://en.wiktionary.org/w/api.php,given_names,,Category:Portuguese given names
skipped,unisex,Category:Portuguese given names from Aramaic,https://en.wiktionary.org/w/api.php,given_names,,Category:Portuguese given names
skipped,unisex,Category:Portuguese given names from Balto-Slavic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Portuguese given names
skipped,unisex,Category:Portuguese given names from Basque,https://en.wiktionary.org/w/api.php,given_names,,Category:Portuguese given names
skipped,unisex,Category:Portuguese given names from Celtic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Portuguese given names
skipped,unisex,Category:Portuguese given names from Danish,https://en.wiktionary.org/w/api.php,given_names,,Category:Portuguese given names
skipped,unisex,Category:Portuguese given names from Dutch,https://en.wiktionary.org/w/api.php,given_names,,Category:Portuguese given names
skipped,unisex,Category:Portuguese given names from English,https://en.wiktionary.org/w/api.php,given_names,,Category:Portuguese given names
category,female,Category:Portuguese female given names,https://en.wiktionary.org/w/api.php,given_names,por,Category:Portuguese given names
skipped,unisex,Category:Portuguese given names from French,https://en.wiktionary.org/w/api.php,given_names,,Category:Portuguese given names
skipped,unisex,Category:Portuguese given names from German,https://en.wiktionary.org/w/api.php,given_names,,Category:Portuguese given names
skipped,unisex,Category:Portuguese given names from Germanic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Portuguese given names
skipped,unisex,Category:Portuguese given names from Gothic,https://en.wiktionary.org/w/api.php,given_names,,Category:Portuguese given names
skipped,unisex,Category:Portuguese given names from Greek,https://en.wiktionary.org/w/api.php,given_names,,Category:Portuguese given names
skipped,unisex,Category:Portuguese given names from Hebrew,https://en.wiktionary.org/w/api.php,given_names,,Category:Portuguese given names
skipped,unisex,Category:Portuguese given names from Hellenic languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Portuguese given names
skipped,unisex,Category:Portuguese given names from Indo-European languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Portuguese given names
skipped,unisex,Category:Portuguese given names from Indo-Iranian languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Portuguese given names
skipped,unisex,Category:Portuguese given names from Iranian languages,https://en.wiktionary.org/w/api.php,given_names,,Category:Portuguese given names
